4226,1090,0.0078125,0.015625,1,1,0
4227,1091,0.50781,0.51562,1,1,0
4228,1092,0.0078125,0.015625,2,1,0
4229,1093,0.50781,0.51562,2,1,0
4230,1094,0.0078125,0.015625,3,1,0
4231,1095,0.50781,0.51562,3,1,0
4232,1096,0.0078125,0.015625,4,1,0
4233,1097,0.50781,0.51562,4,1,0
4234,1098,0.25781,0.26562,1,1,0
4235,1099,0.75781,0.76562,1,1,0
4236,1100,0.25781,0.26562,2,1,0
4237,1101,0.75781,0.76562,2,1,0
4238,1102,0.25781,0.26562,3,1,0
4239,1103,0.75781,0.76562,3,1,0
4240,1104,0.25781,0.26562,4,1,0
4241,1105,0.75781,0.76562,4,1,0
4242,1106,0.13281,0.14062,1,1,0
4243,1107,0.63281,0.64062,1,1,0
4244,1108,0.13281,0.14062,2,1,0
4245,1109,0.63281,0.64062,2,1,0
4246,1110,0.13281,0.14062,3,1,0
4247,1111,0.63281,0.64062,3,1,0
4248,1112,0.13281,0.14062,4,1,0
4249,1113,0.63281,0.64062,4,1,0
4250,1114,0.38281,0.39062,1,1,0
4251,1115,0.88281,0.89062,1,1,0
4252,1116,0.38281,0.39062,2,1,0
4253,1117,0.88281,0.89062,2,1,0
4254,1118,0.38281,0.39062,3,1,0
4255,1119,0.88281,0.89062,3,1,0
4256,1120,0.38281,0.39062,4,1,0
4257,1121,0.88281,0.89062,4,1,0
4258,1122,0.070312,0.078125,1,1,0
4259,1123,0.57031,0.57812,1,1,0
4260,1124,0.070312,0.078125,2,1,0
4261,1125,0.57031,0.57812,2,1,0
4262,1126,0.070312,0.078125,3,1,0
4263,1127,0.57031,0.57812,3,1,0
4264,1128,0.070312,0.078125,4,1,0
4265,1129,0.57031,0.57812,4,1,0
4266,1130,0.32031,0.32812,1,1,0
4267,1131,0.82031,0.82812,1,1,0
4268,1132,0.32031,0.32812,2,1,0
4269,1133,0.82031,0.82812,2,1,0
4270,1134,0.32031,0.32812,3,1,0
4271,1135,0.82031,0.82812,3,1,0
4272,1136,0.32031,0.32812,4,1,0
4273,1137,0.82031,0.82812,4,1,0
4274,1138,0.19531,0.20312,1,1,0
4275,1139,0.69531,0.70312,1,1,0
4276,1140,0.19531,0.20312,2,1,0
4277,1141,0.69531,0.70312,2,1,0
4278,1142,0.19531,0.20312,3,1,0
4279,1143,0.69531,0.70312,3,1,0
4280,1144,0.19531,0.20312,4,1,0
4281,1145,0.69531,0.70312,4,1,0
4282,1146,0.44531,0.45312,1,1,0
4283,1147,0.94531,0.95312,1,1,0
4284,1148,0.44531,0.45312,2,1,0
4285,1149,0.94531,0.95312,2,1,0
4286,1150,0.44531,0.45312,3,1,0
4287,1151,0.94531,0.95312,3,1,0
4288,1152,0.44531,0.45312,4,1,0
4289,1153,0.94531,0.95312,4,1,0
4290,1154,0.039062,0.046875,1,1,0
4291,1155,0.53906,0.54688,1,1,0
4292,1156,0.039062,0.046875,2,1,0
4293,1157,0.53906,0.54688,2,1,0
4294,1158,0.039062,0.046875,3,1,0
4295,1159,0.53906,0.54688,3,1,0
4296,1160,0.039062,0.046875,4,1,0
4297,1161,0.53906,0.54688,4,1,0
4298,1162,0.28906,0.29688,1,1,0
4299,1163,0.78906,0.79688,1,1,0
4300,1164,0.28906,0.29688,2,1,0
4301,1165,0.78906,0.79688,2,1,0
4302,1166,0.28906,0.29688,3,1,0
4303,1167,0.78906,0.79688,3,1,0
4304,1168,0.28906,0.29688,4,1,0
4305,1169,0.78906,0.79688,4,1,0
4306,1170,0.16406,0.17188,1,1,0
4307,1171,0.66406,0.67188,1,1,0
4308,1172,0.16406,0.17188,2,1,0
4309,1173,0.66406,0.67188,2,1,0
4310,1174,0.16406,0.17188,3,1,0
4311,1175,0.66406,0.67188,3,1,0
4312,1176,0.16406,0.17188,4,1,0
4313,1177,0.66406,0.67188,4,1,0
4314,1178,0.41406,0.42188,1,1,0
4315,1179,0.91406,0.92188,1,1,0
4316,1180,0.41406,0.42188,2,1,0
4317,1181,0.91406,0.92188,2,1,0
4318,1182,0.41406,0.42188,3,1,0
4319,1183,0.91406,0.92188,3,1,0
4320,1184,0.41406,0.42188,4,1,0
4321,1185,0.91406,0.92188,4,1,0
4322,1186,0.10156,0.10938,1,1,0
4323,1187,0.60156,0.60938,1,1,0
4324,1188,0.10156,0.10938,2,1,0
4325,1189,0.60156,0.60938,2,1,0
4326,1190,0.10156,0.10938,3,1,0
4327,1191,0.60156,0.60938,3,1,0
4328,1192,0.10156,0.10938,4,1,0
4329,1193,0.60156,0.60938,4,1,0
4330,1194,0.35156,0.35938,1,1,0
4331,1195,0.85156,0.85938,1,1,0
4332,1196,0.35156,0.35938,2,1,0
4333,1197,0.85156,0.85938,2,1,0
4334,1198,0.35156,0.35938,3,1,0
4335,1199,0.85156,0.85938,3,1,0
4336,1200,0.35156,0.35938,4,1,0
4337,1201,0.85156,0.85938,4,1,0
4338,1202,0.22656,0.23438,1,1,0
4339,1203,0.72656,0.73438,1,1,0
4340,1204,0.22656,0.23438,2,1,0
4341,1205,0.72656,0.73438,2,1,0
4342,1206,0.22656,0.23438,3,1,0
4343,1207,0.72656,0.73438,3,1,0
4344,1208,0.22656,0.23438,4,1,0
4345,1209,0.72656,0.73438,4,1,0
4346,1210,0.47656,0.48438,1,1,0
4347,1211,0.97656,0.98438,1,1,0
4348,1212,0.47656,0.48438,2,1,0
4349,1213,0.97656,0.98438,2,1,0
4350,1214,0.47656,0.48438,3,1,0
4351,1215,0.97656,0.98438,3,1,0
4352,1216,0.47656,0.48438,4,1,0
4353,1217,0.97656,0.98438,4,1,0
4354,290,0.023438,0.03125,1,1,0
4355,291,0.52344,0.53125,1,1,0
4356,292,0.023438,0.03125,2,1,0
4357,293,0.52344,0.53125,2,1,0
4358,294,0.023438,0.03125,3,1,0
4359,295,0.52344,0.53125,3,1,0
4360,296,0.023438,0.03125,4,1,0
4361,297,0.52344,0.53125,4,1,0
4362,298,0.27344,0.28125,1,1,0
4363,299,0.77344,0.78125,1,1,0
4364,300,0.27344,0.28125,2,1,0
4365,301,0.77344,0.78125,2,1,0
4366,302,0.27344,0.28125,3,1,0
4367,303,0.77344,0.78125,3,1,0
4368,304,0.27344,0.28125,4,1,0
4369,305,0.77344,0.78125,4,1,0
4370,306,0.14844,0.15625,1,1,0
4371,307,0.64844,0.65625,1,1,0
4372,308,0.14844,0.15625,2,1,0
4373,309,0.64844,0.65625,2,1,0
4374,310,0.14844,0.15625,3,1,0
4375,311,0.64844,0.65625,3,1,0
4376,312,0.14844,0.15625,4,1,0
4377,313,0.64844,0.65625,4,1,0
4378,314,0.39844,0.40625,1,1,0
4379,315,0.89844,0.90625,1,1,0
4380,316,0.39844,0.40625,2,1,0
4381,317,0.89844,0.90625,2,1,0
4382,318,0.39844,0.40625,3,1,0
4383,319,0.89844,0.90625,3,1,0
4384,320,0.39844,0.40625,4,1,0
4385,321,0.89844,0.90625,4,1,0
4386,322,0.085938,0.09375,1,1,0
4387,323,0.58594,0.59375,1,1,0
4388,324,0.085938,0.09375,2,1,0
4389,325,0.58594,0.59375,2,1,0
4390,326,0.085938,0.09375,3,1,0
4391,327,0.58594,0.59375,3,1,0
4392,328,0.085938,0.09375,4,1,0
4393,329,0.58594,0.59375,4,1,0
4394,330,0.33594,0.34375,1,1,0
4395,331,0.83594,0.84375,1,1,0
4396,332,0.33594,0.34375,2,1,0
4397,333,0.83594,0.84375,2,1,0
4398,334,0.33594,0.34375,3,1,0
4399,335,0.83594,0.84375,3,1,0
4400,336,0.33594,0.34375,4,1,0
4401,337,0.83594,0.84375,4,1,0
4402,338,0.21094,0.21875,1,1,0
4403,339,0.71094,0.71875,1,1,0
4404,340,0.21094,0.21875,2,1,0
4405,341,0.71094,0.71875,2,1,0
4406,342,0.21094,0.21875,3,1,0
4407,343,0.71094,0.71875,3,1,0
4408,344,0.21094,0.21875,4,1,0
4409,345,0.71094,0.71875,4,1,0
4410,346,0.46094,0.46875,1,1,0
4411,347,0.96094,0.96875,1,1,0
4412,348,0.46094,0.46875,2,1,0
4413,349,0.96094,0.96875,2,1,0
4414,350,0.46094,0.46875,3,1,0
4415,351,0.96094,0.96875,3,1,0
4416,352,0.46094,0.46875,4,1,0
4417,353,0.96094,0.96875,4,1,0
4418,82,0.054688,0.0625,1,1,0
4419,83,0.55469,0.5625,1,1,0
4420,84,0.054688,0.0625,2,1,0
4421,85,0.55469,0.5625,2,1,0
4422,86,0.054688,0.0625,3,1,0
4423,87,0.55469,0.5625,3,1,0
4424,88,0.054688,0.0625,4,1,0
4425,89,0.55469,0.5625,4,1,0
4426,90,0.30469,0.3125,1,1,0
4427,91,0.80469,0.8125,1,1,0
4428,92,0.30469,0.3125,2,1,0
4429,93,0.80469,0.8125,2,1,0
4430,94,0.30469,0.3125,3,1,0
4431,95,0.80469,0.8125,3,1,0
4432,96,0.30469,0.3125,4,1,0
4433,97,0.80469,0.8125,4,1,0
4434,98,0.17969,0.1875,1,1,0
4435,99,0.67969,0.6875,1,1,0
4436,100,0.17969,0.1875,2,1,0
4437,101,0.67969,0.6875,2,1,0
4438,102,0.17969,0.1875,3,1,0
4439,103,0.67969,0.6875,3,1,0
4440,104,0.17969,0.1875,4,1,0
4441,105,0.67969,0.6875,4,1,0
4442,106,0.42969,0.4375,1,1,0
4443,107,0.92969,0.9375,1,1,0
4444,108,0.42969,0.4375,2,1,0
4445,109,0.92969,0.9375,2,1,0
4446,110,0.42969,0.4375,3,1,0
4447,111,0.92969,0.9375,3,1,0
4448,112,0.42969,0.4375,4,1,0
4449,113,0.92969,0.9375,4,1,0
4450,26,0.11719,0.125,1,1,0
4451,27,0.61719,0.625,1,1,0
4452,28,0.11719,0.125,2,1,0
4453,29,0.61719,0.625,2,1,0
4454,30,0.11719,0.125,3,1,0
4455,31,0.61719,0.625,3,1,0
4456,32,0.11719,0.125,4,1,0
4457,33,0.61719,0.625,4,1,0
4458,34,0.36719,0.375,1,1,0
4459,35,0.86719,0.875,1,1,0
4460,36,0.36719,0.375,2,1,0
4461,37,0.86719,0.875,2,1,0
4462,38,0.36719,0.375,3,1,0
4463,39,0.86719,0.875,3,1,0
4464,40,0.36719,0.375,4,1,0
4465,41,0.86719,0.875,4,1,0
4466,10,0.24219,0.25,1,1,0
4467,11,0.74219,0.75,1,1,0
4468,12,0.24219,0.25,2,1,0
4469,13,0.74219,0.75,2,1,0
4470,14,0.24219,0.25,3,1,0
4471,15,0.74219,0.75,3,1,0
4472,16,0.24219,0.25,4,1,0
4473,17,0.74219,0.75,4,1,0
4474,5,0.49219,0.5,1,1,0
4475,2,0.99219,1,1,1,0
4476,6,0.49219,0.5,2,1,0
4477,3,0.99219,1,2,1,0
4478,7,0.49219,0.5,3,1,0
4479,4,0.99219,1,3,1,0
4480,8,0.49219,0.5,4,1,0
4481,1,0.99219,1,4,1,0
