157,27978,26678,1
171,32210,29782,1
204,39842,39530,1
231,50450,48022,1
264,58366,57770,1
105,60408,17113,1
194,37078,36490,1
101,42168,17109,1
254,55318,54730,1
189,35618,34434,1
100,22516,17108,1
249,53858,52674,1
104,28724,17112,1
115,19810,17366,1
99,33048,17107,1
143,24874,23574,1
103,51288,17111,1
98,18268,17106,1
201,41330,38902,1
102,25620,17110,1
261,59570,57142,1
273,60854,60074,1
195,38426,36690,1
213,42614,41834,1
255,56666,54930,1
188,35198,34234,1
138,41002,22252,1
248,53438,52474,1
166,59242,28460,1
282,62992,62756,1
136,21386,21304,1
228,47008,46772,1
164,27594,27512,1
180,31542,31460,1
220,43956,43759,1
240,49782,49700,1
286,64452,64255,1
277,61104,61000,1
177,31020,30893,1
217,42864,42760,1
237,49260,49133,1
176,30644,30579,1
141,22928,22824,1
236,48884,48819,1
169,29136,29032,1
126,19426,19344,1
187,33744,33640,1
150,24490,24408,1
247,51984,51880,1
123,18680,18576,1
210,40662,40580,1
155,26032,25928,1
270,58902,58820,1
281,62572,62375,1
186,33416,33351,1
227,46588,46391,1
246,51656,51591,1
181,31988,31861,1
223,45304,45068,1
241,50228,50101,1
289,65800,65564,1
119,61598,17958,1
128,20397,20272,1
147,45614,24166,1
156,26605,26480,1
170,29709,29584,1
205,43558,39678,1
230,47949,47824,1
265,64054,57918,1
89,56990,17097,1
195,36703,36648,1
85,38750,17093,1
255,54943,54888,1
188,34247,34192,1
84,20318,17092,1
248,52487,52432,1
88,26526,17096,1
114,17293,17168,1
83,29630,17091,1
142,23501,23376,1
87,47870,17095,1
82,17214,17090,1
200,38829,38704,1
86,23422,17094,1
260,57069,56944,1
274,61868,60227,1
194,36573,36448,1
214,45884,41987,1
254,54813,54688,1
189,34517,34392,1
139,43428,22335,1
249,52757,52632,1
167,63924,28543,1
282,62900,62704,1
136,22086,21351,1
228,46916,46720,1
164,28294,27559,1
180,32526,31507,1
220,43881,43712,1
240,50766,49747,1
286,64377,64208,1
277,61420,61052,1
177,37008,30863,1
217,43180,42812,1
237,55248,49103,1
176,35526,30609,1
141,23244,22876,1
236,53766,48849,1
169,29452,29084,1
126,20126,19391,1
187,34060,33692,1
150,25190,24455,1
247,52300,51932,1
123,18996,18628,1
210,41646,40627,1
155,26348,25980,1
270,59886,58867,1
281,62497,62328,1
186,38334,33381,1
227,46513,46344,1
246,56574,51621,1
181,35128,31831,1
223,45212,45016,1
241,53368,50071,1
289,65708,65512,1
266,58004,58096,1
137,21784,21968,1
207,40048,40140,1
165,27992,28176,1
182,32224,32408,1
206,39856,39764,1
242,50464,50648,1
267,58380,58288,1
275,60422,60584,1
196,37092,36930,1
215,42182,42344,1
256,55332,55170,1
192,35632,35448,1
140,22530,22692,1
252,53872,53688,1
168,28738,28900,1
127,19824,20008,1
185,33062,33224,1
151,24888,25072,1
245,51302,51464,1
122,18282,18444,1
212,41344,41528,1
154,25634,25796,1
272,59584,59768,1
276,60868,60776,1
199,38440,38256,1
216,42628,42536,1
259,56680,56496,1
191,35212,35050,1
211,41016,41108,1
251,53452,53290,1
271,59256,59348,1
279,62978,61807,1
91,21372,21112,1
225,46994,45823,1
95,27580,27320,1
90,31528,31198,1
218,43942,43367,1
94,49768,49438,1
284,64438,63863,1
261,61090,60256,1
174,31006,30493,1
201,42850,42016,1
234,49246,48733,1
118,30630,30414,1
129,22914,22364,1
146,48870,48654,1
157,29122,28572,1
97,19412,19152,1
171,33730,32896,1
93,24476,24216,1
231,51970,51136,1
115,18666,18116,1
92,40648,40318,1
143,26018,25468,1
96,58888,58558,1
278,62558,61677,1
134,33402,32788,1
224,46574,45693,1
162,51642,51028,1
178,31974,31277,1
219,45290,43637,1
238,50214,49517,1
285,65786,64133,1
278,61607,62182,1
107,20388,20818,1
224,45623,46198,1
111,26596,27026,1
106,29700,30130,1
219,43567,44738,1
110,47940,48370,1
285,64063,65234,1
260,56999,57298,1
175,36694,37690,1
200,38759,39058,1
235,54934,55930,1
119,34238,34660,1
128,20327,20626,1
147,52478,52900,1
156,26535,26834,1
113,17284,17714,1
170,29639,29938,1
109,23492,23922,1
230,47879,48178,1
114,17223,17522,1
108,38820,39250,1
142,23431,23730,1
112,57060,57490,1
279,61877,63530,1
135,36564,37292,1
225,45893,47546,1
163,54804,55532,1
179,34508,35986,1
218,43437,44318,1
239,52748,54226,1
284,63933,64814,1
266,62886,62112,1
137,22100,21876,1
207,46902,46128,1
165,28308,28084,1
182,32540,32316,1
206,43872,44646,1
242,50780,50556,1
267,64368,65142,1
275,61406,60509,1
196,37017,38006,1
215,43166,42269,1
256,55257,56246,1
192,35540,35764,1
140,23230,22617,1
252,53780,54004,1
168,29438,28825,1
127,20140,19916,1
185,34046,33149,1
151,25204,24980,1
245,52286,51389,1
122,18982,18369,1
212,41660,41436,1
154,26334,25721,1
272,59900,59676,1
276,62488,63438,1
199,38348,38572,1
216,46504,47454,1
259,56588,56812,1
191,35137,36302,1
211,45198,44248,1
251,53377,54542,1
271,65694,64744,1
972,57730,57814,1
427,21193,21260,1
708,39490,39644,1
531,27401,27468,1
594,31349,31416,1
420,21048,39552,1
858,49589,49656,1
524,27256,57862,1
1008,60034,60118,1
422,21064,36512,1
744,41794,41878,1
526,27272,54752,1
580,30560,34456,1
441,22229,22296,1
844,48800,52696,1
545,28437,28504,1
392,19233,19300,1
612,32674,32758,1
479,24297,24364,1
876,50914,50998,1
372,17981,18048,1
726,40469,40536,1
493,25333,25400,1
990,58709,58776,1
389,19125,60166,1
616,32869,36782,1
476,24189,41926,1
880,51109,55022,1
375,18089,34326,1
722,40274,40428,1
496,25441,52566,1
986,58514,58668,1
977,57928,62817,1
425,21110,21562,1
713,39688,46833,1
529,27318,27770,1
591,31196,31718,1
423,21072,43803,1
855,49436,49958,1
527,27280,64299,1
1013,60254,61302,1
421,21056,30937,1
749,42014,43062,1
525,27264,49177,1
577,30412,30750,1
445,22362,23126,1
841,48652,48990,1
549,28570,29334,1
390,19150,19602,1
617,32894,33942,1
477,24214,24666,1
881,51134,52182,1
376,18114,18878,1
723,40316,40838,1
497,25466,26230,1
987,58556,59078,1
393,19258,62419,1
613,32716,33522,1
480,24322,46435,1
877,50956,51762,1
373,18006,31905,1
727,40494,45129,1
494,25358,50145,1
991,58734,65625,1
1038,61954,62082,1
417,20799,20982,1
804,45970,46098,1
521,27007,27190,1
573,30111,30294,1
784,44466,44616,1
837,48351,48534,1
1078,64962,65112,1
964,57157,57268,1
683,37654,37946,1
700,38917,39028,1
947,55894,56186,1
643,34641,34894,1
412,20485,20596,1
907,52881,53134,1
516,26693,26804,1
365,17695,17878,1
568,29797,29908,1
469,23903,24086,1
832,48037,48148,1
360,17381,17492,1
705,39231,39414,1
464,23589,23700,1
969,57471,57654,1
1054,63258,63408,1
678,37273,37526,1
820,47274,47424,1
942,55513,55766,1
659,35950,36242,1
779,44090,44218,1
923,54190,54482,1
1073,64586,64714,1
1039,62001,63138,1
416,20769,21482,1
805,46017,47154,1
520,26977,27690,1
572,30081,31638,1
785,44518,44942,1
836,48321,49878,1
1079,65014,65438,1
965,57187,61205,1
682,37602,37844,1
701,38947,42965,1
946,55842,56084,1
642,34594,34792,1
413,20515,23029,1
906,52834,53032,1
517,26723,29237,1
364,17665,19522,1
569,29827,33845,1
468,23873,24586,1
833,48067,52085,1
361,17411,18781,1
704,39201,40758,1
465,23619,26133,1
968,57441,58998,1
1055,63310,63734,1
677,37226,37424,1
821,47326,47750,1
941,55466,55664,1
658,35898,36140,1
780,44137,45450,1
922,54138,54380,1
1074,64633,65946,1
973,57768,57973,1
428,21214,21736,1
709,39528,40017,1
532,27422,27944,1
595,31370,32176,1
421,21052,39703,1
859,49610,50416,1
525,27260,58227,1
1009,60072,60391,1
423,21068,36852,1
745,41832,42151,1
527,27276,55092,1
581,30564,35348,1
442,22250,22499,1
845,48804,53588,1
546,28458,28707,1
393,19254,19776,1
613,32712,33031,1
480,24318,24840,1
877,50952,51271,1
373,18002,18251,1
727,40490,41296,1
494,25354,25603,1
991,58730,59536,1
390,19146,60715,1
617,32890,38156,1
477,24210,42475,1
881,51130,56396,1
376,18110,34972,1
723,40312,40985,1
497,25462,53212,1
987,58552,59225,1
976,57916,61756,1
424,21077,21090,1
712,39676,45772,1
528,27285,27298,1
590,31142,31159,1
422,21060,43316,1
854,49382,49399,1
526,27268,63812,1
1012,60221,60234,1
420,21044,30389,1
748,41981,41994,1
524,27252,48629,1
576,30358,30375,1
444,22329,22342,1
840,48598,48615,1
548,28537,28550,1
389,19117,19130,1
616,32861,32874,1
476,24181,24194,1
880,51101,51114,1
375,18081,18094,1
722,40262,40279,1
496,25433,25446,1
986,58502,58519,1
392,19225,61573,1
612,32662,32696,1
479,24289,45589,1
876,50902,50936,1
372,17973,31173,1
726,40461,43533,1
493,25325,49413,1
990,58701,64029,1
1039,61993,62006,1
416,20761,20774,1
805,46009,46022,1
520,26969,26982,1
572,30073,30086,1
785,44506,44523,1
836,48313,48326,1
1079,65002,65019,1
965,57179,57192,1
682,37590,37607,1
701,38939,38952,1
946,55830,55847,1
642,34582,34599,1
413,20507,20520,1
906,52822,52839,1
517,26715,26728,1
364,17657,17670,1
569,29819,29832,1
468,23865,23878,1
833,48059,48072,1
361,17403,17416,1
704,39193,39206,1
465,23611,23624,1
968,57433,57446,1
1055,63298,63315,1
677,37214,37231,1
821,47314,47331,1
941,55454,55471,1
658,35886,35903,1
780,44129,44142,1
922,54126,54143,1
1074,64625,64638,1
1038,61942,61976,1
417,20791,21701,1
804,45958,45992,1
521,26999,27909,1
573,30103,32141,1
784,44454,44488,1
837,48343,50381,1
1078,64950,64984,1
964,57149,60361,1
683,37642,37676,1
700,38909,42121,1
947,55882,55916,1
643,34633,35417,1
412,20477,22469,1
907,52873,53657,1
516,26685,28677,1
365,17687,19741,1
568,29789,33001,1
469,23895,24805,1
832,48029,51241,1
360,17373,18221,1
705,39223,41261,1
464,23581,25573,1
969,57463,59501,1
1054,63246,63280,1
678,37265,38225,1
820,47262,47296,1
942,55505,56465,1
659,35938,35972,1
779,44078,44112,1
923,54178,54212,1
1073,64574,64608,1
980,58007,58056,1
437,21787,21836,1
720,40051,40100,1
541,27995,28044,1
608,32227,32276,1
717,39860,39918,1
872,50467,50516,1
985,58384,58442,1
1017,60425,60474,1
676,37096,37154,1
753,42185,42234,1
940,55336,55394,1
656,35636,35694,1
449,22533,22582,1
920,53876,53934,1
553,28741,28790,1
402,19827,19876,1
621,33065,33114,1
489,24891,24940,1
885,51305,51354,1
380,18285,18334,1
740,41347,41396,1
501,25637,25686,1
1004,59587,59636,1
1023,60872,60930,1
692,38444,38502,1
759,42632,42690,1
956,56684,56742,1
651,35216,35274,1
736,41019,41068,1
915,53456,53514,1
1000,59259,59308,1
1052,62982,63010,1
432,21376,21399,1
818,46998,47026,1
536,27584,27607,1
599,31532,31555,1
778,43946,43974,1
863,49772,49795,1
1072,64442,64470,1
1026,61094,61117,1
589,31010,31038,1
762,42854,42877,1
853,49250,49278,1
584,30634,30657,1
454,22918,22941,1
848,48874,48897,1
558,29126,29149,1
397,19416,19439,1
630,33734,33757,1
484,24480,24503,1
894,51974,51997,1
385,18670,18693,1
731,40652,40675,1
506,26022,26045,1
995,58892,58915,1
1047,62562,62590,1
626,33406,33429,1
813,46578,46606,1
890,51646,51669,1
605,31978,32006,1
794,45294,45322,1
869,50218,50246,1
1088,65790,65818,1
1032,61610,61642,1
409,20391,20410,1
798,45626,45658,1
513,26599,26618,1
565,29703,29722,1
772,43570,43602,1
829,47943,47962,1
1066,64066,64098,1
960,57002,57034,1
670,36697,36716,1
696,38762,38794,1
934,54937,54956,1
636,34241,34260,1
408,20330,20362,1
900,52481,52500,1
512,26538,26570,1
357,17287,17306,1
564,29642,29674,1
461,23495,23514,1
828,47882,47914,1
356,17226,17258,1
697,38823,38842,1
460,23434,23466,1
961,57063,57082,1
1037,61880,61912,1
667,36567,36586,1
803,45896,45928,1
931,54807,54826,1
641,34511,34530,1
769,43440,43472,1
905,52751,52770,1
1063,63936,63968,1
1051,62890,62913,1
440,22104,22162,1
817,46906,46929,1
544,28312,28370,1
611,32544,32602,1
777,43875,43894,1
875,50784,50842,1
1071,64371,64390,1
1029,61410,61438,1
675,37020,37052,1
765,43170,43198,1
939,55260,55292,1
655,35543,35592,1
457,23234,23262,1
919,53783,53832,1
561,29442,29470,1
405,20144,20202,1
633,34050,34078,1
492,25208,25266,1
897,52290,52318,1
388,18986,19014,1
743,41664,41722,1
509,26338,26366,1
1007,59904,59962,1
1046,62491,62510,1
691,38351,38400,1
812,46507,46526,1
955,56591,56640,1
650,35140,35172,1
793,45202,45225,1
914,53380,53412,1
1087,65698,65721,1
980,57994,58038,1
437,21774,21818,1
720,40038,40082,1
541,27982,28026,1
608,32214,32258,1
717,39846,39896,1
872,50454,50498,1
985,58370,58420,1
1017,60412,60456,1
676,37082,37132,1
753,42172,42216,1
940,55322,55372,1
656,35622,35672,1
449,22520,22564,1
920,53862,53912,1
553,28728,28772,1
402,19814,19858,1
621,33052,33096,1
489,24878,24922,1
885,51292,51336,1
380,18272,18316,1
740,41334,41378,1
501,25624,25668,1
1004,59574,59618,1
1023,60858,60908,1
692,38430,38480,1
759,42618,42668,1
956,56670,56720,1
651,35202,35252,1
736,41006,41050,1
915,53442,53492,1
1000,59246,59290,1
1052,62996,63084,1
432,21389,21636,1
818,47012,47100,1
536,27597,27844,1
599,31545,31792,1
778,43960,44048,1
863,49785,50032,1
1072,64456,64544,1
1026,61107,61376,1
589,31024,31112,1
762,42867,43136,1
853,49264,49352,1
584,30647,30824,1
454,22931,23200,1
848,48887,49064,1
558,29139,29408,1
397,19429,19676,1
630,33747,34016,1
484,24493,24740,1
894,51987,52256,1
385,18683,18952,1
731,40665,40912,1
506,26035,26304,1
995,58905,59152,1
1047,62576,62664,1
626,33419,33596,1
813,46592,46680,1
890,51659,51836,1
605,31992,32080,1
794,45308,45396,1
869,50232,50320,1
1088,65804,65892,1
1032,61601,62065,1
409,20400,20960,1
798,45617,46081,1
513,26608,27168,1
565,29712,30272,1
772,43561,44599,1
829,47952,48512,1
1066,64057,65095,1
960,56993,57251,1
670,36706,37924,1
696,38753,39011,1
934,54946,56164,1
636,34250,34872,1
408,20321,20579,1
900,52490,53112,1
512,26529,26787,1
357,17296,17856,1
564,29633,29891,1
461,23504,24064,1
828,47873,48131,1
356,17217,17475,1
697,38832,39392,1
460,23425,23683,1
961,57072,57632,1
1037,61871,63391,1
667,36576,37504,1
803,45887,47407,1
931,54816,55744,1
641,34520,36220,1
769,43431,44201,1
905,52760,54460,1
1063,63927,64697,1
1051,62903,63212,1
440,22090,22140,1
817,46919,47228,1
544,28298,28348,1
611,32530,32580,1
777,43884,44920,1
875,50770,50820,1
1071,64380,65416,1
1029,61424,61512,1
675,37011,37827,1
765,43184,43272,1
939,55251,56067,1
655,35530,35574,1
457,23248,23336,1
919,53770,53814,1
561,29456,29544,1
405,20130,20180,1
633,34064,34152,1
492,25194,25244,1
897,52304,52392,1
388,19000,19088,1
743,41650,41700,1
509,26352,26440,1
1007,59890,59940,1
1046,62500,63712,1
691,38338,38382,1
812,46516,47728,1
955,56578,56622,1
650,35131,36123,1
793,45215,45524,1
914,53371,54363,1
1087,65711,66020,1
368,57792,17944,1
410,21238,20464,1
472,39622,24152,1
514,27446,26672,1
566,31394,29776,1
708,39574,39490,1
830,49634,48016,1
972,57884,57730,1
345,60096,17081,1
664,36534,36450,1
341,41856,17077,1
928,54774,54690,1
638,34478,34394,1
340,22274,17076,1
902,52718,52634,1
344,28482,17080,1
358,19278,17360,1
339,32736,17075,1
462,24342,23568,1
343,50976,17079,1
338,18026,17074,1
698,40514,38896,1
342,25378,17078,1
962,58754,57136,1
1008,60188,60034,1
668,36804,36650,1
744,41948,41794,1
932,55044,54890,1
634,34348,34194,1
441,40406,22229,1
898,52588,52434,1
545,58646,28437,1
1048,62856,62706,1
431,21606,21353,1
814,46872,46722,1
535,27814,27561,1
598,31762,31509,1
774,43842,43714,1
862,50002,49749,1
1068,64338,64210,1
1025,61346,61054,1
586,30976,30865,1
761,43106,42814,1
850,49216,49105,1
583,30794,30611,1
453,23170,22878,1
847,49034,48851,1
557,29378,29086,1
396,19646,19393,1
629,33986,33694,1
483,24710,24457,1
893,52226,51934,1
384,18922,18630,1
730,40882,40629,1
505,26274,25982,1
994,59122,58869,1
1043,62458,62330,1
625,33566,33383,1
809,46474,46346,1
889,51806,51623,1
602,31944,31833,1
790,45168,45018,1
866,50184,50073,1
1084,65664,65514,1
371,62043,17968,1
407,20938,20316,1
475,46059,24176,1
511,27146,26524,1
563,30250,29628,1
713,44577,39688,1
827,48490,47868,1
977,65073,57928,1
329,57229,17065,1
669,37902,36692,1
325,38989,17061,1
933,56142,54932,1
635,34850,34236,1
324,20557,17060,1
899,53090,52476,1
328,26765,17064,1
355,17834,17212,1
323,29869,17059,1
459,24042,23420,1
327,48109,17063,1
322,17453,17058,1
695,39370,38748,1
326,23661,17062,1
959,57610,56988,1
1013,63369,60254,1
665,37482,36492,1
749,47385,42014,1
929,55722,54732,1
639,36198,34436,1
445,44179,22362,1
903,54438,52676,1
549,64675,28570,1
1049,63182,62758,1
430,21504,21306,1
815,47198,46774,1
534,27712,27514,1
597,31660,31462,1
775,44898,43761,1
861,49900,49702,1
1069,65394,64257,1
1024,61244,61002,1
587,37805,30895,1
760,43004,42762,1
851,56045,49135,1
582,34770,30581,1
452,23068,22826,1
846,53010,48821,1
556,29276,29034,1
395,19544,19346,1
628,33884,33642,1
482,24608,24410,1
892,52124,51882,1
383,18820,18578,1
729,40780,40582,1
504,26172,25930,1
993,59020,58822,1
1044,63690,62377,1
624,37402,33353,1
810,47706,46393,1
888,55642,51593,1
603,36101,31863,1
791,45494,45070,1
867,54341,50103,1
1085,65990,65566,1
981,58158,58100,1
439,22030,21972,1
721,40202,40144,1
543,28238,28180,1
610,32470,32412,1
716,39816,39767,1
874,50710,50652,1
984,58340,58291,1
1019,60646,60588,1
674,36982,36933,1
755,42406,42348,1
938,55222,55173,1
654,35500,35451,1
451,22754,22696,1
918,53740,53691,1
555,28962,28904,1
404,20070,20012,1
623,33286,33228,1
491,25134,25076,1
887,51526,51468,1
382,18506,18448,1
742,41590,41532,1
503,25858,25800,1
1006,59830,59772,1
1022,60828,60779,1
690,38308,38259,1
758,42588,42539,1
954,56548,56499,1
649,35102,35053,1
737,41170,41112,1
913,53342,53293,1
1001,59410,59352,1
1036,61842,61810,1
426,21134,21115,1
802,45858,45826,1
530,27342,27323,1
592,31220,31201,1
768,43402,43370,1
856,49460,49441,1
1062,63898,63866,1
1014,60278,60259,1
579,30528,30496,1
750,42038,42019,1
843,48768,48736,1
578,30436,30417,1
446,22386,22367,1
842,48676,48657,1
550,28594,28575,1
391,19174,19155,1
618,32918,32899,1
478,24238,24219,1
882,51158,51139,1
377,18138,18119,1
724,40340,40321,1
498,25490,25471,1
988,58580,58561,1
1033,61712,61680,1
615,32810,32791,1
799,45728,45696,1
879,51050,51031,1
593,31312,31280,1
773,43672,43640,1
857,49552,49520,1
1067,64168,64136,1
1042,62214,62186,1
418,20845,20822,1
808,46230,46202,1
522,27053,27030,1
574,30157,30134,1
788,44770,44742,1
838,48397,48374,1
1082,65266,65238,1
967,57330,57302,1
684,37717,37694,1
703,39090,39062,1
948,55957,55934,1
644,34687,34664,1
415,20658,20630,1
908,52927,52904,1
519,26866,26838,1
366,17741,17718,1
571,29970,29942,1
470,23949,23926,1
835,48210,48182,1
363,17554,17526,1
706,39277,39254,1
467,23762,23734,1
970,57517,57494,1
1058,63562,63534,1
679,37319,37296,1
824,47578,47550,1
943,55559,55536,1
660,36013,35990,1
783,44350,44322,1
924,54253,54230,1
1077,64846,64818,1
1041,62134,62115,1
438,21928,21879,1
807,46150,46131,1
542,28136,28087,1
609,32368,32319,1
787,44673,44650,1
873,50608,50559,1
1081,65169,65146,1
1018,60544,60512,1
687,38038,38010,1
754,42304,42272,1
951,56278,56250,1
657,35826,35768,1
450,22652,22620,1
921,54066,54008,1
554,28860,28828,1
403,19968,19919,1
622,33184,33152,1
490,25032,24983,1
886,51424,51392,1
381,18404,18372,1
741,41488,41439,1
502,25756,25724,1
1005,59728,59679,1
1057,63465,63442,1
693,38634,38576,1
823,47481,47458,1
957,56874,56816,1
663,36334,36306,1
782,44270,44251,1
927,54574,54546,1
1076,64766,64747,1
369,57943,17948,1
411,21684,20468,1
473,39987,24156,1
515,27892,26676,1
567,32124,29780,1
709,39733,39528,1
831,50364,48020,1
973,58257,57768,1
313,60344,17049,1
665,36899,36488,1
309,42104,17045,1
929,55139,54728,1
639,35400,34432,1
308,22452,17044,1
903,53640,52672,1
312,28660,17048,1
359,19724,17364,1
307,32984,17043,1
463,24788,23572,1
311,51224,17047,1
306,18204,17042,1
699,41244,38900,1
310,25556,17046,1
963,59484,57140,1
1009,60745,60072,1
669,38208,36688,1
745,42505,41832,1
933,56448,54928,1
635,35019,34232,1
442,40955,22250,1
899,53259,52472,1
546,59195,28458,1
1049,62763,62746,1
430,21311,21294,1
815,46779,46762,1
534,27519,27502,1
597,31467,31450,1
775,43766,43753,1
861,49707,49690,1
1069,64262,64249,1
1024,61007,60990,1
587,30900,30887,1
760,42767,42750,1
851,49140,49127,1
582,30586,30573,1
452,22831,22814,1
846,48826,48813,1
556,29039,29022,1
395,19351,19334,1
628,33647,33630,1
482,24415,24398,1
892,51887,51870,1
383,18583,18566,1
729,40587,40570,1
504,25935,25918,1
993,58827,58810,1
1044,62382,62369,1
624,33358,33345,1
810,46398,46385,1
888,51598,51585,1
603,31868,31855,1
791,45075,45058,1
867,50108,50095,1
1085,65571,65554,1
370,61556,17956,1
406,20296,20262,1
474,45572,24164,1
510,26504,26470,1
562,29608,29574,1
712,43516,39676,1
826,47848,47814,1
976,64012,57916,1
297,56948,17033,1
668,36655,36638,1
293,38708,17029,1
932,54895,54878,1
634,34199,34182,1
292,20276,17028,1
898,52439,52422,1
296,26484,17032,1
354,17192,17158,1
291,29588,17027,1
458,23400,23366,1
295,47828,17031,1
290,17172,17026,1
694,38728,38694,1
294,23380,17030,1
958,56968,56934,1
1012,61773,60221,1
664,36472,36438,1
748,45789,41981,1
928,54712,54678,1
638,34416,34382,1
444,43333,22329,1
902,52656,52622,1
548,63829,28537,1
1048,62728,62694,1
431,21753,21345,1
814,46744,46710,1
535,27961,27553,1
598,32193,31501,1
774,43736,43702,1
862,50433,49741,1
1068,64232,64198,1
1025,61076,61042,1
586,36869,30857,1
761,42836,42802,1
850,55109,49097,1
583,35365,30603,1
